from,to,weight
21515,21716,7
21515,21717,7
21515,21718,7
21515,21719,7
21515,21720,7
21515,21721,7
21515,21724,7
21515,21725,7
21515,21727,7
21515,21731,7
21515,21733,7
21515,21734,7
21515,21735,7
21515,21737,7
21515,21742,7
21515,21744,7
21515,21745,7
21515,21748,7
21515,21749,7
21515,21750,3
21515,21751,3
21515,21752,3
21515,21753,2.5
21515,21755,3
21515,29127,4
21515,29143,7
21515,29321,7
21515,29323,7
21515,29346,2
21515,29375,7
21515,29378,0.5
21515,29393,7
21515,29539,7
21515,29541,7
21515,29546,5
21515,29550,7
21515,29565,7
21515,29572,7
21515,29587,1.5
21515,29588,2
21515,29701,7
21515,29717,0.5
21515,29718,7
21515,29759,7
21515,29760,7
21515,29762,7
21515,29769,1
21515,29910,7
21515,29932,7
21515,31102,7
21515,31103,1
21515,39305,2
21515,39308,7
21516,14066,7
21516,14657,7
21516,14854,7
21516,14863,7
21516,15085,7
21516,15444,2
21516,15445,7
21516,15446,7
21516,15455,7
21516,15621,7
21516,15634,7
21516,20107,7
21516,20124,7
21516,20130,4
21516,20134,6
21516,20136,1
21516,20138,7
21516,20139,7
21516,20301,7
21516,20304,4
21516,20307,7
21516,20316,7
21516,20325,6
21516,20337,7
21516,20342,7
21516,20344,7
21516,20346,4
21516,20351,7
21516,20352,7
21516,20355,7
21516,20356,7
21516,20357,7
21516,20501,1
21516,20505,2
21516,20508,4
21516,20518,7
21516,20521,7
21516,20522,7
21516,20526,7
21516,20527,7
21516,20528,7
21516,20530,7
21516,20531,7
21516,20532,7
21516,20533,2
21516,20535,7
21516,20536,6.5
21516,20703,7
21516,20704,7
21516,20709,7
21516,20715,7
21516,20725,7
21516,20726,1
21516,20729,7
21516,20738,7
21516,20755,7
21516,20756,7
21516,20758,7
21516,20759,5.5
21516,20903,7
21516,20906,6
21516,20909,7
21516,20910,7
21516,20915,7
21516,20916,7
21516,20924,7
21516,20925,7
21516,20926,7
21516,20929,7
21516,20941,0.5
21516,20944,0.5
21516,20946,6
21516,20947,7
21516,20948,7
21516,20949,4
21516,20962,7
21516,20963,7
21516,21101,7
21516,21103,6.5
21516,21105,7
21516,21106,7
21516,21108,7
21516,21109,7
21516,21110,0.5
21516,21111,7
21516,21116,7
21516,21117,7
21516,21122,7
21516,21123,7
21516,21125,7
21516,21128,7
21516,21129,7
21516,21131,7
21516,21132,7
21516,21135,7
21516,21139,7
21516,21142,7
21516,21143,7
21516,21148,7
21516,21149,7
21516,21150,7
21516,21162,7
21516,21163,7
21516,21164,7
21516,21165,7
21516,21167,6
21516,21168,6
21516,21170,7
21516,21171,6
21516,21174,7
21516,21175,7
21516,21176,2
21516,21177,6
21516,21178,7
21516,21179,7
21516,21180,7
21516,21182,7
21516,21184,7
21516,21187,7
21516,21188,7
21516,21189,7
21516,21191,7
21516,21192,7
21516,21193,7
21516,21196,7
21516,21198,0.5
21516,21302,7
21516,21303,0.5
21516,21305,7
21516,21307,7
21516,21317,7
21516,21318,7
21516,21323,7
21516,21324,1
21516,21328,7
21516,21330,7
21516,21331,7
21516,21332,7
21516,21333,7
21516,21337,7
21516,21345,7
21516,21346,7
21516,21347,7
21516,21348,7
21516,21349,7
21516,21350,7
21516,21351,7
21516,21353,6.5
21516,21354,7
21516,21355,7
21516,21356,7
21516,21357,6
21516,21358,1
21516,21359,7
21516,21360,7
21516,21364,7
21516,21365,0.5
21516,21367,7
21516,21373,7
21516,21376,7
21516,21500,7
21516,21501,7
21516,21503,7
21516,21505,7
21516,21507,0.5
21516,21509,7
21516,21510,7
21516,21512,7
21516,21513,7
21516,21514,7
21516,21515,7
21516,21519,7
21516,21520,7
21516,21521,7
21516,21522,7
21516,21523,7
21516,21524,7
21516,21526,7
21516,21527,7
21516,21528,7
21516,21531,7
21516,21532,2
21516,21537,7
21516,21539,7
21516,21541,7
21516,21542,7
21516,21543,7
21516,21544,7
21516,21546,7
21516,21547,7
21516,21549,7
21516,21550,7
21516,21551,7
21516,21552,7
21516,21553,7
21516,21554,0.5
21516,21555,7
21516,21556,7
21516,21557,7
21516,21558,7
21516,21559,7
21516,21560,7
21516,21561,7
21516,21562,7
21516,21563,7
21516,21564,7
21516,21565,7
21516,21700,7
21516,21701,7
21516,21702,7
21516,21704,7
21516,21705,7
21516,21708,7
21516,21710,7
21516,21714,7
21516,21716,7
21516,21717,7
21516,21718,7
21516,21719,7
21516,21720,7
21516,21721,7
21516,21724,7
21516,21725,7
21516,21727,7
21516,21731,7
21516,21733,7
21516,21734,7
21516,21735,7
21516,21737,7
21516,21742,7
21516,21744,7
21516,21745,7
21516,21748,7
21516,21749,7
21516,21750,3
21516,21751,3
21516,21752,3
21516,21753,2.5
21516,21755,3
21516,29127,4
21516,29143,7
21516,29321,7
21516,29323,7
21516,29346,2
21516,29375,7
21516,29378,0.5
21516,29393,7
21516,29539,7
21516,29541,7
21516,29546,5
21516,29550,7
21516,29565,7
21516,29572,7
21516,29587,1.5
21516,29588,2
21516,29701,7
21516,29717,0.5
21516,29718,7
21516,29759,7
21516,29760,7
21516,29762,7
21516,29769,1
21516,29910,7
21516,29932,7
21516,31102,7
21516,31103,1
21516,39305,2
21516,39308,7
21519,14066,7
21519,14657,7
21519,14854,7
21519,14863,7
21519,15085,7
21519,15444,2
21519,15445,7
21519,15446,7
21519,15455,7
21519,15621,7
21519,15634,7
21519,20107,7
21519,20124,7
21519,20130,4
21519,20134,6
21519,20136,1
21519,20138,7
21519,20139,7
21519,20301,7
21519,20304,4
21519,20307,7
21519,20316,7
21519,20325,6
21519,20337,7
21519,20342,7
21519,20344,7
21519,20346,4
21519,20351,7
21519,20352,7
21519,20355,7
21519,20356,7
21519,20357,7
21519,20501,1
21519,20505,2
21519,20508,4
21519,20518,7
21519,20521,7
21519,20522,7
21519,20526,7
21519,20527,7
21519,20528,7
21519,20530,7
21519,20531,7
21519,20532,7
21519,20533,2
21519,20535,7
21519,20536,6.5
21519,20703,7
21519,20704,7
21519,20709,7
21519,20715,7
21519,20725,7
21519,20726,1
21519,20729,7
21519,20738,7
21519,20755,7
21519,20756,7
21519,20758,7
21519,20759,5.5
21519,20903,7
21519,20906,6
21519,20909,7
21519,20910,7
21519,20915,7
21519,20916,7
21519,20924,7
21519,20925,7
21519,20926,7
21519,20929,7
21519,20941,0.5
21519,20944,0.5
21519,20946,6
21519,20947,7
21519,20948,7
21519,20949,4
21519,20962,7
21519,20963,7
21519,21101,7
21519,21103,6.5
21519,21105,7
21519,21106,7
21519,21108,7
21519,21109,7
21519,21110,0.5
21519,21111,7
21519,21116,7
21519,21117,7
21519,21122,7
21519,21123,7
21519,21125,7
21519,21128,7
21519,21129,7
21519,21131,7
21519,21132,7
21519,21135,7
21519,21139,7
21519,21142,7
21519,21143,7
21519,21148,7
21519,21149,7
21519,21150,7
21519,21162,7
21519,21163,7
21519,21164,7
21519,21165,7
21519,21167,6
21519,21168,6
21519,21170,7
21519,21171,6
21519,21174,7
21519,21175,7
21519,21176,2
21519,21177,6
21519,21178,7
21519,21179,7
21519,21180,7
21519,21182,7
21519,21184,7
21519,21187,7
21519,21188,7
21519,21189,7
21519,21191,7
21519,21192,7
21519,21193,7
21519,21196,7
21519,21198,0.5
21519,21302,7
21519,21303,0.5
21519,21305,7
21519,21307,7
21519,21317,7
21519,21318,7
21519,21323,7
21519,21324,1
21519,21328,7
21519,21330,7
21519,21331,7
21519,21332,7
21519,21333,7
21519,21337,7
21519,21345,7
21519,21346,7
21519,21347,7
21519,21348,7
21519,21349,7
21519,21350,7
21519,21351,7
21519,21353,6.5
21519,21354,7
21519,21355,7
21519,21356,7
21519,21357,6
21519,21358,1
21519,21359,7
21519,21360,7
21519,21364,7
21519,21365,0.5
21519,21367,7
21519,21373,7
21519,21376,7
21519,21500,7
21519,21501,7
21519,21503,7
21519,21505,7
21519,21507,0.5
21519,21509,7
21519,21510,7
21519,21512,7
21519,21513,7
21519,21514,7
21519,21515,7
21519,21516,7
21519,21520,7
21519,21521,7
21519,21522,7
21519,21523,7
21519,21524,7
21519,21526,7
21519,21527,7
21519,21528,7
21519,21531,7
21519,21532,2
21519,21537,7
21519,21539,7
21519,21541,7
21519,21542,7
21519,21543,7
21519,21544,7
21519,21546,7
21519,21547,7
21519,21549,7
21519,21550,7
21519,21551,7
21519,21552,7
21519,21553,7
21519,21554,0.5
21519,21555,7
21519,21556,7
21519,21557,7
21519,21558,7
21519,21559,7
21519,21560,7
21519,21561,7
21519,21562,7
21519,21563,7
21519,21564,7
21519,21565,7
21519,21700,7
21519,21701,7
21519,21702,7
21519,21704,7
21519,21705,7
21519,21708,7
21519,21710,7
21519,21714,7
21519,21716,7
21519,21717,7
21519,21718,7
21519,21719,7
21519,21720,7
21519,21721,7
21519,21724,7
21519,21725,7
21519,21727,7
21519,21731,7
21519,21733,7
21519,21734,7
21519,21735,7
21519,21737,7
21519,21742,7
21519,21744,7
21519,21745,7
21519,21748,7
21519,21749,7
21519,21750,3
21519,21751,3
21519,21752,3
21519,21753,2.5
21519,21755,3
21519,29127,4
21519,29143,7
21519,29321,7
21519,29323,7
21519,29346,2
21519,29375,7
21519,29378,0.5
21519,29393,7
21519,29539,7
21519,29541,7
21519,29546,5
21519,29550,7
21519,29565,7
21519,29572,7
21519,29587,1.5
21519,29588,2
21519,29701,7
21519,29717,0.5
21519,29718,7
21519,29759,7
21519,29760,7
21519,29762,7
21519,29769,1
21519,29910,7
21519,29932,7
21519,31102,7
21519,31103,1
21519,39305,2
21519,39308,7
21520,14066,7
21520,14657,7
21520,14854,7
21520,14863,7
21520,15085,7
21520,15444,2
21520,15445,7
21520,15446,7
21520,15455,7
21520,15621,7
21520,15634,7
21520,20107,7
21520,20124,7
21520,20130,4
21520,20134,6
21520,20136,1
21520,20138,7
21520,20139,7
21520,20301,7
21520,20304,4
21520,20307,7
21520,20316,7
21520,20325,6
21520,20337,7
21520,20342,7
21520,20344,7
21520,20346,4
21520,20351,7
21520,20352,7
21520,20355,7
21520,20356,7
21520,20357,7
21520,20501,1
21520,20505,2
21520,20508,4
21520,20518,7
21520,20521,7
21520,20522,7
21520,20526,7
21520,20527,7
21520,20528,7
21520,20530,7
21520,20531,7
21520,20532,7
21520,20533,2
21520,20535,7
21520,20536,6.5
21520,20703,7
21520,20704,7
21520,20709,7
21520,20715,7
21520,20725,7
21520,20726,1
21520,20729,7
21520,20738,7
21520,20755,7
21520,20756,7
21520,20758,7
21520,20759,5.5
21520,20903,7
21520,20906,6
21520,20909,7
21520,20910,7
21520,20915,7
21520,20916,7
21520,20924,7
21520,20925,7
21520,20926,7
21520,20929,7
21520,20941,0.5
21520,20944,0.5
21520,20946,6
21520,20947,7
21520,20948,7
21520,20949,4
21520,20962,7
21520,20963,7
21520,21101,7
21520,21103,6.5
21520,21105,7
21520,21106,7
21520,21108,7
21520,21109,7
21520,21110,0.5
21520,21111,7
21520,21116,7
21520,21117,7
21520,21122,7
21520,21123,7
21520,21125,7
21520,21128,7
21520,21129,7
21520,21131,7
21520,21132,7
21520,21135,7
21520,21139,7
21520,21142,7
21520,21143,7
21520,21148,7
21520,21149,7
21520,21150,7
21520,21162,7
21520,21163,7
21520,21164,7
21520,21165,7
21520,21167,6
21520,21168,6
21520,21170,7
21520,21171,6
21520,21174,7
21520,21175,7
21520,21176,2
21520,21177,6
21520,21178,7
21520,21179,7
21520,21180,7
21520,21182,7
21520,21184,7
21520,21187,7
21520,21188,7
21520,21189,7
21520,21191,7
21520,21192,7
21520,21193,7
21520,21196,7
21520,21198,0.5
21520,21302,7
21520,21303,0.5
21520,21305,7
21520,21307,7
21520,21317,7
21520,21318,7
21520,21323,7
21520,21324,1
21520,21328,7
21520,21330,7
21520,21331,7
21520,21332,7
21520,21333,7
21520,21337,7
21520,21345,7
21520,21346,7
21520,21347,7
21520,21348,7
21520,21349,7
21520,21350,7
21520,21351,7
21520,21353,6.5
21520,21354,7
21520,21355,7
21520,21356,7
21520,21357,6
21520,21358,1
21520,21359,7
21520,21360,7
21520,21364,7
21520,21365,0.5
21520,21367,7
21520,21373,7
21520,21376,7
21520,21500,7
21520,21501,7
21520,21503,7
21520,21505,7
21520,21507,0.5
21520,21509,7
21520,21510,7
21520,21512,7
21520,21513,7
21520,21514,7
21520,21515,7
21520,21516,7
21520,21519,7
21520,21521,7
21520,21522,7
21520,21523,7
21520,21524,7
21520,21526,7
21520,21527,7
21520,21528,7
21520,21531,7
21520,21532,2
21520,21537,7
21520,21539,7
21520,21541,7
21520,21542,7
21520,21543,7
21520,21544,7
21520,21546,7
21520,21547,7
21520,21549,7
21520,21550,7
21520,21551,7
21520,21552,7
21520,21553,7
21520,21554,0.5
21520,21555,7
21520,21556,7
21520,21557,7
21520,21558,7
21520,21559,7
21520,21560,7
21520,21561,7
21520,21562,7
21520,21563,7
21520,21564,7
21520,21565,7
21520,21700,7
21520,21701,7
21520,21702,7
21520,21704,7
21520,21705,7
21520,21708,7
21520,21710,7
21520,21714,7
21520,21716,7
21520,21717,7
21520,21718,7
21520,21719,7
21520,21720,7
21520,21721,7
21520,21724,7
21520,21725,7
21520,21727,7
21520,21731,7
21520,21733,7
21520,21734,7
21520,21735,7
21520,21737,7
21520,21742,7
21520,21744,7
21520,21745,7
21520,21748,7
21520,21749,7
21520,21750,3
21520,21751,3
21520,21752,3
21520,21753,2.5
21520,21755,3
21520,29127,4
21520,29143,7
21520,29321,7
21520,29323,7
21520,29346,2
21520,29375,7
21520,29378,0.5
21520,29393,7
21520,29539,7
21520,29541,7
21520,29546,5
21520,29550,7
21520,29565,7
21520,29572,7
21520,29587,1.5
21520,29588,2
21520,29701,7
21520,29717,0.5
21520,29718,7
21520,29759,7
21520,29760,7
21520,29762,7
21520,29769,1
21520,29910,7
21520,29932,7
21520,31102,7
21520,31103,1
21520,39305,2
21520,39308,7
21521,14066,7
21521,14657,7
21521,14854,7
21521,14863,7
21521,15085,7
21521,15444,2
21521,15445,7
21521,15446,7
21521,15455,7
21521,15621,7
21521,15634,7
21521,20107,7
21521,20124,7
21521,20130,4
21521,20134,6
21521,20136,1
21521,20138,7
21521,20139,7
21521,20301,7
21521,20304,4
21521,20307,7
21521,20316,7
21521,20325,6
21521,20337,7
21521,20342,7
21521,20344,7
21521,20346,4
21521,20351,7
21521,20352,7
21521,20355,7
21521,20356,7
21521,20357,7
21521,20501,1
21521,20505,2
21521,20508,4
21521,20518,7
21521,20521,7
21521,20522,7
21521,20526,7
21521,20527,7
21521,20528,7
21521,20530,7
21521,20531,7
21521,20532,7
21521,20533,2
21521,20535,7
21521,20536,6.5
21521,20703,7
21521,20704,7
21521,20709,7
21521,20715,7
21521,20725,7
21521,20726,1
21521,20729,7
21521,20738,7
21521,20755,7
21521,20756,7
21521,20758,7
21521,20759,5.5
21521,20903,7
21521,20906,6
21521,20909,7
21521,20910,7
21521,20915,7
21521,20916,7
21521,20924,7
21521,20925,7
21521,20926,7
21521,20929,7
21521,20941,0.5
21521,20944,0.5
21521,20946,6
21521,20947,7
21521,20948,7
21521,20949,4
21521,20962,7
21521,20963,7
21521,21101,7
21521,21103,6.5
21521,21105,7
21521,21106,7
21521,21108,7
21521,21109,7
21521,21110,0.5
21521,21111,7
21521,21116,7
21521,21117,7
21521,21122,7
21521,21123,7
21521,21125,7
21521,21128,7
21521,21129,7
21521,21131,7
21521,21132,7
21521,21135,7
21521,21139,7
21521,21142,7
21521,21143,7
21521,21148,7
21521,21149,7
21521,21150,7
21521,21162,7
21521,21163,7
21521,21164,7
21521,21165,7
21521,21167,6
21521,21168,6
21521,21170,7
21521,21171,6
21521,21174,7
21521,21175,7
21521,21176,2
21521,21177,6
21521,21178,7
21521,21179,7
21521,21180,7
21521,21182,7
21521,21184,7
21521,21187,7
21521,21188,7
21521,21189,7
21521,21191,7
21521,21192,7
21521,21193,7
21521,21196,7
21521,21198,0.5
21521,21302,7
21521,21303,0.5
21521,21305,7
21521,21307,7
21521,21317,7
21521,21318,7
21521,21323,7
21521,21324,1
21521,21328,7
21521,21330,7
21521,21331,7
21521,21332,7
21521,21333,7
21521,21337,7
21521,21345,7
21521,21346,7
21521,21347,7
21521,21348,7
21521,21349,7
21521,21350,7
21521,21351,7
21521,21353,6.5
21521,21354,7
21521,21355,7
21521,21356,7
21521,21357,6
21521,21358,1
21521,21359,7
21521,21360,7
21521,21364,7
21521,21365,0.5
21521,21367,7
21521,21373,7
21521,21376,7
21521,21500,7
21521,21501,7
21521,21503,7
21521,21505,7
21521,21507,0.5
21521,21509,7
21521,21510,7
21521,21512,7
21521,21513,7
21521,21514,7
21521,21515,7
21521,21516,7
21521,21519,7
21521,21520,7
21521,21522,7
21521,21523,7
21521,21524,7
21521,21526,7
21521,21527,7
21521,21528,7
21521,21531,7
21521,21532,2
21521,21537,7
21521,21539,7
21521,21541,7
21521,21542,7
21521,21543,7
21521,21544,7
21521,21546,7
21521,21547,7
21521,21549,7
21521,21550,7
21521,21551,7
21521,21552,7
21521,21553,7
21521,21554,0.5
21521,21555,7
21521,21556,7
21521,21557,7
21521,21558,7
21521,21559,7
21521,21560,7
21521,21561,7
21521,21562,7
21521,21563,7
21521,21564,7
21521,21565,7
21521,21700,7
21521,21701,7
21521,21702,7
21521,21704,7
21521,21705,7
21521,21708,7
21521,21710,7
21521,21714,7
21521,21716,7
21521,21717,7
21521,21718,7
21521,21719,7
21521,21720,7
21521,21721,7
21521,21724,7
21521,21725,7
21521,21727,7
21521,21731,7
21521,21733,7
21521,21734,7
21521,21735,7
21521,21737,7
21521,21742,7
21521,21744,7
21521,21745,7
21521,21748,7
21521,21749,7
21521,21750,3
21521,21751,3
21521,21752,3
21521,21753,2.5
21521,21755,3
21521,29127,4
21521,29143,7
21521,29321,7
21521,29323,7
21521,29346,2
21521,29375,7
21521,29378,0.5
21521,29393,7
21521,29539,7
21521,29541,7
21521,29546,5
21521,29550,7
21521,29565,7
21521,29572,7
21521,29587,1.5
21521,29588,2
21521,29701,7
21521,29717,0.5
21521,29718,7
21521,29759,7
21521,29760,7
21521,29762,7
21521,29769,1
21521,29910,7
21521,29932,7
21521,31102,7
21521,31103,1
21521,39305,2
21521,39308,7
21522,14066,7
21522,14657,7
21522,14854,7
21522,14863,7
21522,15085,7
21522,15444,2
21522,15445,7
21522,15446,7
21522,15455,7
21522,15621,7
21522,15634,7
21522,20107,7
21522,20124,7
21522,20130,4
21522,20134,6
21522,20136,1
21522,20138,7
21522,20139,7
21522,20301,7
21522,20304,4
21522,20307,7
21522,20316,7
21522,20325,6
21522,20337,7
21522,20342,7
21522,20344,7
21522,20346,4
21522,20351,7
21522,20352,7
21522,20355,7
21522,20356,7
21522,20357,7
21522,20501,1
21522,20505,2
21522,20508,4
21522,20518,7
21522,20521,7
21522,20522,7
21522,20526,7
21522,20527,7
21522,20528,7
21522,20530,7
21522,20531,7
21522,20532,7
21522,20533,2
21522,20535,7
21522,20536,6.5
21522,20703,7
21522,20704,7
21522,20709,7
21522,20715,7
21522,20725,7
21522,20726,1
21522,20729,7
21522,20738,7
21522,20755,7
21522,20756,7
21522,20758,7
21522,20759,5.5
21522,20903,7
21522,20906,6
21522,20909,7
21522,20910,7
21522,20915,7
21522,20916,7
21522,20924,7
21522,20925,7
21522,20926,7
21522,20929,7
21522,20941,0.5
21522,20944,0.5
21522,20946,6
21522,20947,7
21522,20948,7
21522,20949,4
21522,20962,7
21522,20963,7
21522,21101,7
21522,21103,6.5
21522,21105,7
21522,21106,7
21522,21108,7
21522,21109,7
21522,21110,0.5
21522,21111,7
21522,21116,7
21522,21117,7
21522,21122,7
21522,21123,7
21522,21125,7
21522,21128,7
21522,21129,7
21522,21131,7
21522,21132,7
21522,21135,7
21522,21139,7
21522,21142,7
21522,21143,7
21522,21148,7
21522,21149,7
21522,21150,7
21522,21162,7
21522,21163,7
21522,21164,7
21522,21165,7
21522,21167,6
21522,21168,6
21522,21170,7
21522,21171,6
21522,21174,7
21522,21175,7
21522,21176,2
21522,21177,6
21522,21178,7
21522,21179,7
21522,21180,7
21522,21182,7
21522,21184,7
21522,21187,7
21522,21188,7
21522,21189,7
21522,21191,7
21522,21192,7
21522,21193,7
21522,21196,7
21522,21198,0.5
21522,21302,7
21522,21303,0.5
21522,21305,7
21522,21307,7
21522,21317,7
21522,21318,7
21522,21323,7
21522,21324,1
21522,21328,7
21522,21330,7
21522,21331,7
21522,21332,7
21522,21333,7
21522,21337,7
21522,21345,7
21522,21346,7
21522,21347,7
21522,21348,7
21522,21349,7
21522,21350,7
21522,21351,7
21522,21353,6.5
21522,21354,7
21522,21355,7
21522,21356,7
21522,21357,6
21522,21358,1
21522,21359,7
21522,21360,7
21522,21364,7
21522,21365,0.5
21522,21367,7
21522,21373,7
21522,21376,7
21522,21500,7
21522,21501,7
21522,21503,7
21522,21505,7
21522,21507,0.5
21522,21509,7
21522,21510,7
21522,21512,7
21522,21513,7
21522,21514,7
21522,21515,7
21522,21516,7
21522,21519,7
21522,21520,7
21522,21521,7
21522,21523,7
21522,21524,7
21522,21526,7
21522,21527,7
21522,21528,7
21522,21531,7
21522,21532,2
21522,21537,7
21522,21539,7
21522,21541,7
21522,21542,7
21522,21543,7
21522,21544,7
21522,21546,7
21522,21547,7
21522,21549,7
21522,21550,7
21522,21551,7
21522,21552,7
21522,21553,7
21522,21554,0.5
21522,21555,7
21522,21556,7
21522,21557,7
21522,21558,7
21522,21559,7
21522,21560,7
21522,21561,7
21522,21562,7
21522,21563,7
21522,21564,7
21522,21565,7
21522,21700,7
21522,21701,7
21522,21702,7
21522,21704,7
21522,21705,7
21522,21708,7
21522,21710,7
21522,21714,7
21522,21716,7
21522,21717,7
21522,21718,7
21522,21719,7
21522,21720,7
21522,21721,7
21522,21724,7
21522,21725,7
21522,21727,7
21522,21731,7
21522,21733,7
21522,21734,7
21522,21735,7
21522,21737,7
21522,21742,7
21522,21744,7
21522,21745,7
21522,21748,7
21522,21749,7
21522,21750,3
21522,21751,3
21522,21752,3
21522,21753,2.5
21522,21755,3
21522,29127,4
21522,29143,7
21522,29321,7
21522,29323,7
21522,29346,2
21522,29375,7
21522,29378,0.5
21522,29393,7
21522,29539,7
21522,29541,7
21522,29546,5
21522,29550,7
21522,29565,7
21522,29572,7
21522,29587,1.5
21522,29588,2
21522,29701,7
21522,29717,0.5
21522,29718,7
21522,29759,7
21522,29760,7
21522,29762,7
21522,29769,1
21522,29910,7
21522,29932,7
21522,31102,7
21522,31103,1
21522,39305,2
21522,39308,7
21523,14066,7
21523,14657,7
21523,14854,7
21523,14863,7
21523,15085,7
21523,15444,2
21523,15445,7
21523,15446,7
21523,15455,7
21523,15621,7
21523,15634,7
21523,20107,7
21523,20124,7
21523,20130,4
21523,20134,6
21523,20136,1
21523,20138,7
21523,20139,7
21523,20301,7
21523,20304,4
21523,20307,7
21523,20316,7
21523,20325,6
21523,20337,7
21523,20342,7
21523,20344,7
21523,20346,4
21523,20351,7
21523,20352,7
21523,20355,7
21523,20356,7
21523,20357,7
21523,20501,1
21523,20505,2
21523,20508,4
21523,20518,7
21523,20521,7
21523,20522,7
21523,20526,7
21523,20527,7
21523,20528,7
21523,20530,7
21523,20531,7
21523,20532,7
21523,20533,2
21523,20535,7
21523,20536,6.5
21523,20703,7
21523,20704,7
21523,20709,7
21523,20715,7
21523,20725,7
21523,20726,1
21523,20729,7
21523,20738,7
21523,20755,7
21523,20756,7
21523,20758,7
21523,20759,5.5
21523,20903,7
21523,20906,6
21523,20909,7
21523,20910,7
21523,20915,7
21523,20916,7
21523,20924,7
21523,20925,7
21523,20926,7
21523,20929,7
21523,20941,0.5
21523,20944,0.5
21523,20946,6
